term,estimate,std.error,statistic,p.value,response,voi,produced_warning
anova,NA,NA,NA,0.9808888165182845,NAS_1,Birth_TPHE_C11,NA
(Intercept),-2.957628143645067,0.18417137903882322,-16.05910841891237,4.822420226682651e-27,NAS_1,Birth_TPHE_C12,TRUE
MODVaginal,-0.21472413653243602,0.22169992645793288,-0.9685349921538179,0.3356253278713004,NAS_1,Birth_TPHE_C12,TRUE
gaBirth,-0.12965480320808243,0.022005426827134425,-5.891946755979658,8.122904621442811e-8,NAS_1,Birth_TPHE_C12,TRUE
voi,0.09646918411958222,0.08554699062249603,1.1276747833864071,0.26274613109399797,NAS_1,Birth_TPHE_C12,TRUE
anova,NA,NA,NA,0.27531752187779207,NAS_1,Birth_TPHE_C12,NA
(Intercept),-2.990588666916796,0.18807028751705931,-15.901441457867332,8.917339011189221e-27,NAS_1,Birth_TPHE_C13,TRUE
MODVaginal,-0.15998540609554807,0.22345609341368822,-0.7159590219782651,0.476050602231498,NAS_1,Birth_TPHE_C13,TRUE
gaBirth,-0.13833892685380567,0.021447459626737025,-6.4501311232845655,7.302967114555143e-9,NAS_1,Birth_TPHE_C13,TRUE
voi,0.03724016466718794,0.1243754240127012,0.2994173886264298,0.765379203044326,NAS_1,Birth_TPHE_C13,TRUE
anova,NA,NA,NA,0.7552978566300773,NAS_1,Birth_TPHE_C13,NA
(Intercept),-2.980068642460583,0.18568981025049228,-16.048638524863176,5.0228554612020016e-27,NAS_1,Birth_TPHE_C14,TRUE
MODVaginal,-0.17308044916742915,0.22180674521734411,-0.7803209455953695,0.43744870583150897,NAS_1,Birth_TPHE_C14,TRUE
gaBirth,-0.13638124503522384,0.021553531600723635,-6.327559100831763,1.2467117909408623e-8,NAS_1,Birth_TPHE_C14,TRUE
voi,0.015195113819492812,0.09232446827736124,0.1645838216348416,0.8696766021305048,NAS_1,Birth_TPHE_C14,TRUE
anova,NA,NA,NA,0.8808430192070649,NAS_1,Birth_TPHE_C14,NA
(Intercept),-2.996247117229762,0.19215094378079792,-15.593194903314254,2.9932690996642993e-26,NAS_1,Birth_TPHE_C15,TRUE
MODVaginal,-0.1531504469274224,0.22881029987604695,-0.6693337101100273,0.5051628829679354,NAS_1,Birth_TPHE_C15,TRUE
gaBirth,-0.14035536648946617,0.023989268588279378,-5.850756390215277,9.67494235716661e-8,NAS_1,Birth_TPHE_C15,TRUE
voi,-0.02419809403897692,0.08930473640410003,-0.2709609256275233,0.7871019953087596,NAS_1,Birth_TPHE_C15,TRUE
anova,NA,NA,NA,0.7597405785124716,NAS_1,Birth_TPHE_C15,NA
(Intercept),-3.074273281189623,0.20428715482570015,-15.048784069720995,2.6171745188309845e-25,NAS_1,Birth_TPHE_C17,TRUE
MODVaginal,-0.04613700363271523,0.24151680166255662,-0.19103020293046571,0.8489741242191879,NAS_1,Birth_TPHE_C17,TRUE
gaBirth,-0.15081057913238463,0.02386925157472625,-6.318194714243537,1.2985443340574533e-8,NAS_1,Birth_TPHE_C17,TRUE
voi,-0.1585602223861663,0.1326059842713881,-1.1957244860206377,0.23525047414647085,NAS_1,Birth_TPHE_C17,TRUE
anova,NA,NA,NA,0.19458817277367715,NAS_1,Birth_TPHE_C17,NA
(Intercept),-2.975820774410111,0.18964442558980607,-15.691580520519501,2.0310249421897526e-26,NAS_1,Birth_TPHE_C21,TRUE
MODVaginal,-0.1806932356876029,0.22958517413258733,-0.7870422659925378,0.43352601132998425,NAS_1,Birth_TPHE_C21,TRUE
gaBirth,-0.13554414985243846,0.022857719017109843,-5.929907080884959,6.911332269274748e-8,NAS_1,Birth_TPHE_C21,TRUE
voi,0.015028204001873732,0.07985547834139008,0.1881925237192453,0.8511906803197793,NAS_1,Birth_TPHE_C21,TRUE
anova,NA,NA,NA,0.8715332530012677,NAS_1,Birth_TPHE_C21,NA
(Intercept),-2.9704182287539864,0.18905426548655405,-15.711987355108098,1.8743341805208602e-26,NAS_1,Birth_TPHE_C22,TRUE
MODVaginal,-0.17945986619027082,0.22366304406437898,-0.8023670917159441,0.42465998694382057,NAS_1,Birth_TPHE_C22,TRUE
gaBirth,-0.12795847959126752,0.027488138053439623,-4.6550435443282385,1.2317546823341062e-5,NAS_1,Birth_TPHE_C22,TRUE
voi,-0.08102588858979635,0.15490654242828375,-0.5230630502730927,0.6023409500868709,NAS_1,Birth_TPHE_C22,TRUE
anova,NA,NA,NA,0.6315669969559714,NAS_1,Birth_TPHE_C22,NA
