term,estimate,std.error,statistic,p.value,response,voi,produced_warning
gaBirth,0.017973799747926608,0.03984420641428973,0.4511019635085638,0.6519160625994349,NAS_5,Discharge_TPHE_C8,TRUE
voi,-0.5040671105122562,0.22794728181159174,-2.2113319645938545,0.027012857398955085,NAS_5,Discharge_TPHE_C8,TRUE
anova,NA,NA,NA,0.01945552671616153,NAS_5,Discharge_TPHE_C8,NA
(Intercept),-2.198257874471306,0.3251890181741391,-6.759938840536541,1.3805000235982377e-11,NAS_5,Discharge_TPHE_C9,TRUE
MODVaginal,0.02034271963757924,0.4240750706688191,0.04796961916553181,0.9617404551160335,NAS_5,Discharge_TPHE_C9,TRUE
gaBirth,0.004353951143255714,0.03887378024275052,0.11200225746163886,0.9108216166396405,NAS_5,Discharge_TPHE_C9,TRUE
voi,-0.30788947023400415,0.22979882394854068,-1.339821783870184,0.18030329171309603,NAS_5,Discharge_TPHE_C9,TRUE
anova,NA,NA,NA,0.14707601548736773,NAS_5,Discharge_TPHE_C9,NA
(Intercept),-2.274500000192238,0.3232826039650424,-7.035639939469762,1.9834853288481446e-12,NAS_5,Discharge_TPHE_C10,TRUE
MODVaginal,0.09213144844688678,0.423715501481437,0.2174370494465449,0.827867760515783,NAS_5,Discharge_TPHE_C10,TRUE
gaBirth,0.0015341552874592922,0.03861992063934594,0.03972445468715687,0.9683128050407581,NAS_5,Discharge_TPHE_C10,TRUE
voi,-0.610817848111113,0.5319259733457132,-1.1483136352022534,0.2508391122225058,NAS_5,Discharge_TPHE_C10,TRUE
anova,NA,NA,NA,0.08671463130008424,NAS_5,Discharge_TPHE_C10,NA
(Intercept),-2.248788010093802,0.3197857320432276,-7.032171184516194,2.033441001501267e-12,NAS_5,Discharge_TPHE_C11,TRUE
MODVaginal,0.05761824956491981,0.42029464582828646,0.13709013459205482,0.890959550300226,NAS_5,Discharge_TPHE_C11,TRUE
gaBirth,-0.008268912811603895,0.038380483991952485,-0.21544576700329515,0.8294197907824616,NAS_5,Discharge_TPHE_C11,TRUE
voi,-0.016279463967626025,0.21266912289489623,-0.07654831950226992,0.9389828733101644,NAS_5,Discharge_TPHE_C11,TRUE
anova,NA,NA,NA,0.9365491413371624,NAS_5,Discharge_TPHE_C11,NA
(Intercept),-2.237943358983869,0.3216901218967831,-6.956829590502413,3.480154894893813e-12,NAS_5,Discharge_TPHE_C12,TRUE
MODVaginal,0.07578862504010138,0.4212347501702185,0.1799201633043704,0.857215245481572,NAS_5,Discharge_TPHE_C12,TRUE
gaBirth,-0.001657725094269629,0.042042471181420724,-0.03942977298161783,0.9685477429537817,NAS_5,Discharge_TPHE_C12,TRUE
voi,0.08383972932504655,0.24948665659055663,0.3360489513579059,0.7368339528916948,NAS_5,Discharge_TPHE_C12,TRUE
anova,NA,NA,NA,0.7270196803892757,NAS_5,Discharge_TPHE_C12,NA
(Intercept),-2.2502261407685586,0.32164386603807943,-6.996017578342856,2.6334051140376906e-12,NAS_5,Discharge_TPHE_C13,TRUE
MODVaginal,0.05122460638562277,0.4205426057227182,0.12180598514528955,0.9030526737892959,NAS_5,Discharge_TPHE_C13,TRUE
gaBirth,-0.010917412766540159,0.03810240813716884,-0.28652815662562386,0.7744736311739173,NAS_5,Discharge_TPHE_C13,TRUE
voi,0.22061828414182902,0.21081800513848872,1.0464869165083996,0.295336282400082,NAS_5,Discharge_TPHE_C13,TRUE
anova,NA,NA,NA,0.2779764235465064,NAS_5,Discharge_TPHE_C13,NA
(Intercept),-2.232281358924967,0.3230120206449095,-6.910830607691028,4.8182412369528634e-12,NAS_5,Discharge_TPHE_C14,TRUE
MODVaginal,0.10963988001432994,0.42560234978123274,0.2576110777364993,0.7967070794157236,NAS_5,Discharge_TPHE_C14,TRUE
gaBirth,0.004787283435313874,0.04129310275028462,0.11593421458940567,0.9077046791967152,NAS_5,Discharge_TPHE_C14,TRUE
voi,0.19638648577799422,0.2527889802229968,0.7768791408737543,0.43723007891509313,NAS_5,Discharge_TPHE_C14,TRUE
anova,NA,NA,NA,0.40447788792497685,NAS_5,Discharge_TPHE_C14,NA
(Intercept),-2.249148986169449,0.32331052936770577,-6.95662151977568,3.4852963565055728e-12,NAS_5,Discharge_TPHE_C15,TRUE
MODVaginal,0.06046773515523836,0.418724853676539,0.14440923347232001,0.8851773259787933,NAS_5,Discharge_TPHE_C15,TRUE
gaBirth,-0.007899972094033033,0.04106407823193857,-0.19238157616523924,0.8474433229399683,NAS_5,Discharge_TPHE_C15,TRUE
voi,-6.908747360979917e-4,0.22845185765910506,-0.003024158976763114,0.9975870739209456,NAS_5,Discharge_TPHE_C15,TRUE
anova,NA,NA,NA,0.9948376260498613,NAS_5,Discharge_TPHE_C15,NA
(Intercept),-2.067797893401767,0.3496403225807677,-5.914071575437644,3.3375273851975733e-9,NAS_5,Discharge_TPHE_C17,TRUE
MODVaginal,0.07620401897319647,0.42315390112356843,0.18008582402491793,0.8570851914551347,NAS_5,Discharge_TPHE_C17,TRUE
gaBirth,0.04928024684008907,0.05268147941342722,0.9354377931066367,0.3495627277658901,NAS_5,Discharge_TPHE_C17,TRUE
voi,0.5333315264054228,0.36481138587045103,1.461937721962481,0.143758276773935,NAS_5,Discharge_TPHE_C17,TRUE
anova,NA,NA,NA,0.09140045787045044,NAS_5,Discharge_TPHE_C17,NA
(Intercept),-2.198806781351537,0.3280906511710309,-6.701826990508539,2.0582965098631172e-11,NAS_5,Discharge_TPHE_C21,TRUE
MODVaginal,0.0597485308404163,0.4201831289108795,0.14219640611293777,0.8869248704520314,NAS_5,Discharge_TPHE_C21,TRUE
gaBirth,0.008194110294265684,0.043995958706294816,0.18624688574165096,0.8522511576216002,NAS_5,Discharge_TPHE_C21,TRUE
voi,0.18312380172753046,0.2594835805865018,0.7057240435545943,0.4803597657522119,NAS_5,Discharge_TPHE_C21,TRUE
anova,NA,NA,NA,0.4570807636621186,NAS_5,Discharge_TPHE_C21,NA
(Intercept),-2.2545856312177994,0.32071748139496575,-7.029818335475333,2.0680261456319793e-12,NAS_5,Discharge_TPHE_C22,TRUE
MODVaginal,0.058371816488839386,0.4195079565649498,0.13914352654191445,0.8893367335387106,NAS_5,Discharge_TPHE_C22,TRUE
gaBirth,-0.010578536749598738,0.03903272751701871,-0.2710171034034549,0.7863778777669759,NAS_5,Discharge_TPHE_C22,TRUE
voi,0.06903864514417586,0.2148735287328405,0.3212989778280876,0.7479838309600505,NAS_5,Discharge_TPHE_C22,TRUE
anova,NA,NA,NA,0.7384964566344052,NAS_5,Discharge_TPHE_C22,NA
(Intercept),-2.2469353321970162,0.32251998695774103,-6.9668095716853244,3.242090308719211e-12,NAS_5,Discharge_TPHE_C24,TRUE
MODVaginal,-0.05678204011225353,0.43170238844756276,-0.1315305210991452,0.8953556439547458,NAS_5,Discharge_TPHE_C24,TRUE
gaBirth,-0.031928999158706395,0.04245722046892812,-0.7520275422191922,0.45203449586965955,NAS_5,Discharge_TPHE_C24,TRUE
voi,-0.32769900452453155,0.23873038930356802,-1.3726740256257515,0.16985370752640355,NAS_5,Discharge_TPHE_C24,TRUE
anova,NA,NA,NA,0.14904441809257574,NAS_5,Discharge_TPHE_C24,NA
(Intercept),-2.191624267739858,0.3267523766802268,-6.707294037174429,1.982665066181187e-11,NAS_5,Discharge_TPHE_C25,TRUE
MODVaginal,-0.09598523482227182,0.43441097391104183,-0.22095490350556285,0.8251275468986476,NAS_5,Discharge_TPHE_C25,TRUE
gaBirth,-0.01784852671244676,0.038914342734124543,-0.45866190865393014,0.6464769718507504,NAS_5,Discharge_TPHE_C25,TRUE
voi,0.43231941316408207,0.22618991031419786,1.9113116609116296,0.055964541408930486,NAS_5,Discharge_TPHE_C25,TRUE
anova,NA,NA,NA,0.042583338593565376,NAS_5,Discharge_TPHE_C25,NA
(Intercept),-2.2395930749076145,0.32110180472101973,-6.974713445953447,3.064948837537862e-12,NAS_5,Discharge_TPHE_C26,TRUE
MODVaginal,0.01759945191502766,0.4302425903208398,0.04090588033579713,0.967370929542919,NAS_5,Discharge_TPHE_C26,TRUE
gaBirth,-0.012334649556838082,0.03945111236877151,-0.31265657205148606,0.7545415929418564,NAS_5,Discharge_TPHE_C26,TRUE
voi,-0.09700620942774582,0.22369582007441646,-0.4336523114087467,0.6645409415713458,NAS_5,Discharge_TPHE_C26,TRUE
anova,NA,NA,NA,0.6532735619095954,NAS_5,Discharge_TPHE_C26,NA
(Intercept),-2.2469163210045777,0.3203475925277532,-7.013994715162147,2.3160814790171336e-12,NAS_5,Discharge_TPHE_C27,TRUE
MODVaginal,0.03942230887924717,0.42166792116771395,0.09349136346458607,0.9255132106014374,NAS_5,Discharge_TPHE_C27,TRUE
gaBirth,-0.011291567876784285,0.03886879247271379,-0.29050472521653603,0.7714301363771948,NAS_5,Discharge_TPHE_C27,TRUE
voi,-0.09930326562079883,0.2145556167131287,-0.4628322816343332,0.6434845901994299,NAS_5,Discharge_TPHE_C27,TRUE
anova,NA,NA,NA,0.6337522605344011,NAS_5,Discharge_TPHE_C27,NA
(Intercept),-2.4904228311670016,0.34463517776641056,-7.226258350373563,4.964828470562363e-13,NAS_5,OneYear_TPHE_C1,TRUE
MODVaginal,0.42230771336119166,0.4467759537564932,0.9452337571223954,0.34453954894171496,NAS_5,OneYear_TPHE_C1,TRUE
gaBirth,0.010379171333131779,0.04135146291840763,0.2509988909850994,0.8018149666150994,NAS_5,OneYear_TPHE_C1,TRUE
voi,-0.5112119804726829,0.31611222168880526,-1.6171851178090242,0.10583832778400551,NAS_5,OneYear_TPHE_C1,TRUE
anova,NA,NA,NA,0.04459007661039359,NAS_5,OneYear_TPHE_C1,NA
(Intercept),-2.560854951494605,0.3371982609973979,-7.594508180201933,3.089636339698729e-14,NAS_5,OneYear_TPHE_C2,TRUE
MODVaginal,0.5053982476986428,0.4410593286335497,1.1458736158340017,0.25184744959635647,NAS_5,OneYear_TPHE_C2,TRUE
gaBirth,-0.008631144292617021,0.04018352852251749,-0.21479309085015816,0.8299286398857132,NAS_5,OneYear_TPHE_C2,TRUE
voi,-0.00785230756283026,0.22131000156189617,-0.03548103342556852,0.9716961699858471,NAS_5,OneYear_TPHE_C2,TRUE
anova,NA,NA,NA,0.96460704449397,NAS_5,OneYear_TPHE_C2,NA
(Intercept),-2.549815651136132,0.3371908561879329,-7.561935931367592,3.9711398728436434e-14,NAS_5,OneYear_TPHE_C3,TRUE
MODVaginal,0.4963324240780323,0.43721644015565825,1.135209883464875,0.25628738939406703,NAS_5,OneYear_TPHE_C3,TRUE
gaBirth,-0.006147255064336256,0.04044556100195729,-0.15198837429993295,0.8791961050868065,NAS_5,OneYear_TPHE_C3,TRUE
voi,-0.11198450738003082,0.21595981148705332,-0.5185432725141281,0.6040792766262049,NAS_5,OneYear_TPHE_C3,TRUE
anova,NA,NA,NA,0.595516516244072,NAS_5,OneYear_TPHE_C3,NA
(Intercept),-2.576461601027592,0.344059499517512,-7.488418731761988,6.970832826263964e-14,NAS_5,OneYear_TPHE_C4,TRUE
MODVaginal,0.5583586895938617,0.44770622145063965,1.2471541891571003,0.21234096662783505,NAS_5,OneYear_TPHE_C4,TRUE
gaBirth,-0.00127934757539976,0.04075295830891196,-0.031392753519932544,0.9749563201580757,NAS_5,OneYear_TPHE_C4,TRUE
voi,-0.5124588028498911,0.2563201549699607,-1.9992918735163392,0.04557678292886199,NAS_5,OneYear_TPHE_C4,TRUE
anova,NA,NA,NA,0.02441098152076337,NAS_5,OneYear_TPHE_C4,NA
(Intercept),-2.55217618661502,0.33683833964487464,-7.576857757064574,3.540245564681796e-14,NAS_5,OneYear_TPHE_C5,TRUE
MODVaginal,0.5020309952815465,0.4369410490790174,1.1489673408797947,0.2505694477792078,NAS_5,OneYear_TPHE_C5,TRUE
gaBirth,-0.006021264674215241,0.040510149235674815,-0.14863595389850306,0.8818409010166635,NAS_5,OneYear_TPHE_C5,TRUE
voi,0.09897885593812093,0.22381278935773188,0.4422394994591563,0.6583159058108186,NAS_5,OneYear_TPHE_C5,TRUE
anova,NA,NA,NA,0.6481217325407536,NAS_5,OneYear_TPHE_C5,NA
(Intercept),-2.54049146406354,0.3379671970380956,-7.516976459041309,5.6057506000368225e-14,NAS_5,OneYear_TPHE_C6,TRUE
MODVaginal,0.4736908374353178,0.4394292242516032,1.0779684447297877,0.2810478385125072,NAS_5,OneYear_TPHE_C6,TRUE
gaBirth,-0.0074988353386521165,0.04020673403912077,-0.18650695008840612,0.8520472290986434,NAS_5,OneYear_TPHE_C6,TRUE
voi,0.1329869372435314,0.21984667813558068,0.6049076491459089,0.5452403604344742,NAS_5,OneYear_TPHE_C6,TRUE
anova,NA,NA,NA,0.5368842145146411,NAS_5,OneYear_TPHE_C6,NA
(Intercept),-2.6104795125321005,0.3513063512153343,-7.430778018960434,1.0796076088550437e-13,NAS_5,OneYear_TPHE_C8,TRUE
MODVaginal,0.5504768025360118,0.45161509134576766,1.2189070141470388,0.22287948716321074,NAS_5,OneYear_TPHE_C8,TRUE
gaBirth,-0.020424789797061176,0.04196077851053678,-0.48675907650122135,0.6264290744171819,NAS_5,OneYear_TPHE_C8,TRUE
voi,-0.5536847515082364,0.2445860540045815,-2.2637625589963726,0.02358872247546809,NAS_5,OneYear_TPHE_C8,TRUE
anova,NA,NA,NA,0.013735437175139857,NAS_5,OneYear_TPHE_C8,NA
(Intercept),-2.486634478001081,0.34732706578103495,-7.159345536200531,8.106312560010146e-13,NAS_5,OneYear_TPHE_C9,TRUE
MODVaginal,0.4140423893113851,0.4483726276673216,0.9234336883262899,0.35578124249155774,NAS_5,OneYear_TPHE_C9,TRUE
gaBirth,0.006105880605502469,0.04090924174286255,0.14925430893785177,0.8813529675315748,NAS_5,OneYear_TPHE_C9,TRUE
voi,-0.4947151374927415,0.25340827006837263,-1.9522454312925988,0.05090907270217655,NAS_5,OneYear_TPHE_C9,TRUE
anova,NA,NA,NA,0.030637911457816934,NAS_5,OneYear_TPHE_C9,NA
(Intercept),-2.5636039034298843,0.3378631573839136,-7.587698887561343,3.256365575688109e-14,NAS_5,OneYear_TPHE_C10,TRUE
MODVaginal,0.515886370939009,0.43872720741555055,1.1758704776436977,0.23964663774817274,NAS_5,OneYear_TPHE_C10,TRUE
gaBirth,-0.006767379388607591,0.04020271174072029,-0.1683314158570325,0.8663225601977906,NAS_5,OneYear_TPHE_C10,TRUE
voi,-0.2108055209286353,0.23372545457753605,-0.901936510551112,0.36709059508266434,NAS_5,OneYear_TPHE_C10,TRUE
anova,NA,NA,NA,0.3294685304532404,NAS_5,OneYear_TPHE_C10,NA
(Intercept),-2.558509022661206,0.33622861825807077,-7.6094326411484525,2.7530174418395688e-14,NAS_5,OneYear_TPHE_C11,TRUE
MODVaginal,0.5019145489349013,0.4368075020712054,1.1490520344888275,0.25053452507524965,NAS_5,OneYear_TPHE_C11,TRUE
gaBirth,-0.008512508583467509,0.04017081990143171,-0.2119077630069512,0.8321789941274451,NAS_5,OneYear_TPHE_C11,TRUE
voi,-0.05090981080653758,0.21399616558646584,-0.23790057483982024,0.8119582096546922,NAS_5,OneYear_TPHE_C11,TRUE
anova,NA,NA,NA,0.8077178428022954,NAS_5,OneYear_TPHE_C11,NA
(Intercept),-2.421174082960927,0.3516584505228111,-6.88501606988646,5.77810119375571e-12,NAS_5,OneYear_TPHE_C12,TRUE
MODVaginal,0.36894870876002606,0.4498922509406597,0.8200823819227995,0.41216914507135644,NAS_5,OneYear_TPHE_C12,TRUE
gaBirth,-0.007489056003813959,0.04102165954785527,-0.18256345760651968,0.85514055899836106,NAS_5,OneYear_TPHE_C12,TRUE
voi,0.7209966081393239,0.31084917520069166,2.3194419212270105,0.02037108682882524,NAS_5,OneYear_TPHE_C12,TRUE
anova,NA,NA,NA,0.00686153270006985,NAS_5,OneYear_TPHE_C12,NA
(Intercept),-2.569559599935366,0.33880116189531984,-7.584270330009343,3.343633767111087e-14,NAS_5,OneYear_TPHE_C13,TRUE
MODVaginal,0.5023564293231216,0.43818360337693535,1.1464519106868163,0.25160821420307294,NAS_5,OneYear_TPHE_C13,TRUE
gaBirth,-0.01293363713361378,0.04050919978705369,-0.31927653968981223,0.7495168210768889,NAS_5,OneYear_TPHE_C13,TRUE
voi,0.19621387158302742,0.22286228404471434,0.8804265487275529,0.3786282795581645,NAS_5,OneYear_TPHE_C13,TRUE
anova,NA,NA,NA,0.36045934288335185,NAS_5,OneYear_TPHE_C13,NA
(Intercept),-2.553553046326938,0.3460495449276831,-7.3791544700935106,1.592979270191182e-13,NAS_5,OneYear_TPHE_C14,TRUE
MODVaginal,0.5533673125985723,0.4486153577209806,1.2335005992878711,0.2173890532667577,NAS_5,OneYear_TPHE_C14,TRUE
gaBirth,-0.0038827869834138456,0.041334679824176754,-0.09393533468578591,0.9251605249033832,NAS_5,OneYear_TPHE_C14,TRUE
voi,0.4391415566977451,0.2455925649466223,1.7880897851821744,0.07376152336801355,NAS_5,OneYear_TPHE_C14,TRUE
anova,NA,NA,NA,0.052299287794547705,NAS_5,OneYear_TPHE_C14,NA
(Intercept),-2.4918779435230562,0.3432212717695611,-7.2602666223907715,3.8632805769130266e-13,NAS_5,OneYear_TPHE_C15,TRUE
MODVaginal,0.42836869827810603,0.4437194650609506,0.9654043421765688,0.33434232744839537,NAS_5,OneYear_TPHE_C15,TRUE
gaBirth,-0.00450456539780483,0.040622459620322605,-0.1108885439214342,0.9117047302000583,NAS_5,OneYear_TPHE_C15,TRUE
voi,0.4137723439588408,0.24269886678120242,1.704879587805675,0.08821688405482249,NAS_5,OneYear_TPHE_C15,TRUE
anova,NA,NA,NA,0.07021009805372887,NAS_5,OneYear_TPHE_C15,NA
(Intercept),-2.5614566010752564,0.33685198181216564,-7.604101324550223,2.86890420665075e-14,NAS_5,OneYear_TPHE_C16,TRUE
MODVaginal,0.5051538790297655,0.43748971506655293,1.1546645821214772,0.24822780869013097,NAS_5,OneYear_TPHE_C16,TRUE
gaBirth,-0.008836383241322132,0.040223302437705645,-0.21968318625769614,0.8261179002225107,NAS_5,OneYear_TPHE_C16,TRUE
voi,-0.016638121022982465,0.22975471882805165,-0.07241688487553732,0.9422701478857575,NAS_5,OneYear_TPHE_C16,TRUE
anova,NA,NA,NA,0.9371193395244038,NAS_5,OneYear_TPHE_C16,NA
(Intercept),-2.397142496582401,0.3612599101357089,-6.635506540656293,3.233900277939603e-11,NAS_5,OneYear_TPHE_C17,TRUE
MODVaginal,0.40527964740339223,0.45816155505736,0.884578033511897,0.3763842584564913,NAS_5,OneYear_TPHE_C17,TRUE
gaBirth,0.010648988416649673,0.042065378387792444,0.25315327770212226,0.8001497696944672,NAS_5,OneYear_TPHE_C17,TRUE
voi,0.7710568849244901,0.27496905430176827,2.8041587693656753,0.005044805612014245,NAS_5,OneYear_TPHE_C17,TRUE
anova,NA,NA,NA,0.0015972405242106631,NAS_5,OneYear_TPHE_C17,NA
(Intercept),-2.524080654343498,0.33915531468956667,-7.442255937088358,9.898021683240981e-14,NAS_5,OneYear_TPHE_C21,TRUE
MODVaginal,0.4800241333903746,0.4392679012976086,1.0927821768273325,0.2744894488955176,NAS_5,OneYear_TPHE_C21,TRUE
gaBirth,-0.0020949743499349364,0.04071533034278268,-0.05145419016123242,0.9589636044201251,NAS_5,OneYear_TPHE_C21,TRUE
voi,0.2793510486935606,0.23505505427722867,1.188449444546248,0.23465638626017013,NAS_5,OneYear_TPHE_C21,TRUE
anova,NA,NA,NA,0.20871819563072558,NAS_5,OneYear_TPHE_C21,NA
(Intercept),-2.551498013976964,0.33754441704163807,-7.5589993054520646,4.061820713760931e-14,NAS_5,OneYear_TPHE_C22,TRUE
MODVaginal,0.4921668920755866,0.43843503719063676,1.1225537430339687,0.26162707038319266,NAS_5,OneYear_TPHE_C22,TRUE
gaBirth,-0.007995823900006825,0.040227716888794784,-0.19876404922781038,0.8424473193940067,NAS_5,OneYear_TPHE_C22,TRUE
voi,0.08096054126732229,0.22013061521355276,0.36778410485420654,0.7130342220916561,NAS_5,OneYear_TPHE_C22,TRUE
anova,NA,NA,NA,0.7080622812132318,NAS_5,OneYear_TPHE_C22,NA
(Intercept),-2.5599677209399054,0.3362542224788039,-7.613191299333871,2.6740954013615746e-14,NAS_5,OneYear_TPHE_C23,TRUE
MODVaginal,0.49928230371469384,0.43789627830387434,1.1401839395589044,0.25420967707396486,NAS_5,OneYear_TPHE_C23,TRUE
gaBirth,-0.00964182709078122,0.041017185394485726,-0.23506798426196862,0.8141559673604952,NAS_5,OneYear_TPHE_C23,TRUE
voi,-0.026440580462561362,0.22544833491812472,-0.11727999886166246,0.9066381742369622,NAS_5,OneYear_TPHE_C23,TRUE
anova,NA,NA,NA,0.905504524751246,NAS_5,OneYear_TPHE_C23,NA
(Intercept),-2.530301118826796,0.3397019486319586,-7.448591711106687,9.434183837471147e-14,NAS_5,OneYear_TPHE_C24,TRUE
MODVaginal,0.4660199097600204,0.44071976476732805,1.057406422437281,0.2903261416733061,NAS_5,OneYear_TPHE_C24,TRUE
gaBirth,-0.007267366520951225,0.040491589518583504,-0.17947842026838406,0.8575620603330167,NAS_5,OneYear_TPHE_C24,TRUE
voi,-0.23883998676370363,0.22148724992739643,-1.0783464368355082,0.2808791809797012,NAS_5,OneYear_TPHE_C24,TRUE
anova,NA,NA,NA,0.2670584099707535,NAS_5,OneYear_TPHE_C24,NA
(Intercept),-2.527724915526032,0.3417153307738092,-7.3971656753065105,1.39121934874703e-13,NAS_5,OneYear_TPHE_C25,TRUE
MODVaginal,0.44548062499837965,0.4423253465099094,1.0071333883833844,0.3138706781837618,NAS_5,OneYear_TPHE_C25,TRUE
gaBirth,-0.009152215716323742,0.04039033041708228,-0.2265942274256067,0.8207392813984862,NAS_5,OneYear_TPHE_C25,TRUE
voi,0.29039453261274345,0.22354622264400167,1.2990357393566787,0.19393166432392125,NAS_5,OneYear_TPHE_C25,TRUE
anova,NA,NA,NA,0.17966079154874565,NAS_5,OneYear_TPHE_C25,NA
(Intercept),-2.543057949988953,0.34141793428202877,-7.448518940098373,9.439388079675173e-14,NAS_5,OneYear_TPHE_C26,TRUE
MODVaginal,0.4718610859640115,0.4489374661999749,1.0510619440120987,0.29323014102281053,NAS_5,OneYear_TPHE_C26,TRUE
gaBirth,-0.008611322000260706,0.04014246784101814,-0.21451899854202625,0.8301423530957578,NAS_5,OneYear_TPHE_C26,TRUE
voi,-0.06733932722784024,0.2271663406249596,-0.296431799898622,0.7669003432002843,NAS_5,OneYear_TPHE_C26,TRUE
anova,NA,NA,NA,0.7717928760255289,NAS_5,OneYear_TPHE_C26,NA
(Intercept),-2.558573571977131,0.3365589219612032,-7.602156427967375,2.912363875409027e-14,NAS_5,OneYear_TPHE_C27,TRUE
MODVaginal,0.5020995765061829,0.43691740008386737,1.1491864970582624,0.25047908753587866,NAS_5,OneYear_TPHE_C27,TRUE
gaBirth,-0.008466317378956426,0.040244815344050375,-0.21037038700708194,0.8333786032418362,NAS_5,OneYear_TPHE_C27,TRUE
voi,-0.018382934656989886,0.21648881836572287,-0.08491401447780499,0.9323297500871491,NAS_5,OneYear_TPHE_C27,TRUE
anova,NA,NA,NA,0.9326051898515585,NAS_5,OneYear_TPHE_C27,NA
(Intercept),-2.5695718318479863,0.3188902779179827,-8.057855663159696,7.76444205911652e-16,NAS_5,Birth_TPHE_CD8_C1,TRUE
MODVaginal,0.5409957471676513,0.4466694103220102,1.2111770689146588,0.2258275492342233,NAS_5,Birth_TPHE_CD8_C1,TRUE
gaBirth,-0.02147011479591473,0.04760914657721429,-0.4509661764487565,0.6520139267895688,NAS_5,Birth_TPHE_CD8_C1,TRUE
voi,-0.19618880917983567,0.22066136370209122,-0.8890945197125888,0.3739522839599994,NAS_5,Birth_TPHE_CD8_C1,TRUE
anova,NA,NA,NA,0.34954846978352005,NAS_5,Birth_TPHE_CD8_C1,NA
(Intercept),-2.5661404835983164,0.31898870241477945,-8.044612439789722,8.651879100464599e-16,NAS_5,Birth_TPHE_CD8_C2,TRUE
MODVaginal,0.5352289589298306,0.44622932611137217,1.199448193138802,0.23035371779661998,NAS_5,Birth_TPHE_CD8_C2,TRUE
gaBirth,-0.02059885230842947,0.05020904433904075,-0.4102617880821233,0.6816139197165605,NAS_5,Birth_TPHE_CD8_C2,TRUE
voi,-0.05915464119998428,0.23020852757841037,-0.25696112052076725,0.7972087868257864,NAS_5,Birth_TPHE_CD8_C2,TRUE
anova,NA,NA,NA,0.7952421571045096,NAS_5,Birth_TPHE_CD8_C2,NA
(Intercept),-2.566072303660902,0.31999062428016634,-8.01921090479885,1.0642663579001845e-15,NAS_5,Birth_TPHE_CD8_C3,TRUE
MODVaginal,0.5532008742362534,0.4493396498915321,1.2311419087316082,0.21826979358631543,NAS_5,Birth_TPHE_CD8_C3,TRUE
gaBirth,-0.01369594511233428,0.05154064786165632,-0.2657309459729043,0.7904464285237529,NAS_5,Birth_TPHE_CD8_C3,TRUE
voi,-0.13568750432559767,0.24450362162917014,-0.5549508977473964,0.5789282466251797,NAS_5,Birth_TPHE_CD8_C3,TRUE
anova,NA,NA,NA,0.5649130676853196,NAS_5,Birth_TPHE_CD8_C3,NA
(Intercept),-2.611606979793116,0.3257405127614942,-8.017446026756039,1.0796649972957972e-15,NAS_5,Birth_TPHE_CD8_C5,TRUE
MODVaginal,0.5798428621131863,0.45307461948907507,1.279795506459986,0.20061706464875617,NAS_5,Birth_TPHE_CD8_C5,TRUE
gaBirth,-0.04087837127330533,0.050720244447457756,-0.8059576943808336,0.4202672428662848,NAS_5,Birth_TPHE_CD8_C5,TRUE
voi,-0.26852744797100525,0.23485662351278688,-1.1433675744571246,0.2528860093930677,NAS_5,Birth_TPHE_CD8_C5,TRUE
anova,NA,NA,NA,0.2191084192422019,NAS_5,Birth_TPHE_CD8_C5,NA
(Intercept),-2.4733863481386993,0.3373964332582739,-7.330801704845957,2.287799653312938e-13,NAS_5,Birth_TPHE_CD8_C6,TRUE
MODVaginal,0.3890030596831434,0.4626134192205312,0.840881486617021,0.40041433088406747,NAS_5,Birth_TPHE_CD8_C6,TRUE
gaBirth,-0.02063216909619512,0.047598096612951904,-0.43346626366107477,0.6646760699347846,NAS_5,Birth_TPHE_CD8_C6,TRUE
voi,0.4698209962352267,0.28173040886361844,1.6676261470328542,0.09538996440196107,NAS_5,Birth_TPHE_CD8_C6,TRUE
anova,NA,NA,NA,0.05680461741029934,NAS_5,Birth_TPHE_CD8_C6,NA
(Intercept),-2.567462923884072,0.31902791816628623,-8.047768792904948,8.431704215792385e-16,NAS_5,Birth_TPHE_CD8_C8,TRUE
MODVaginal,0.5267865902658773,0.4447608795990913,1.1844265411578558,0.23624425903761062,NAS_5,Birth_TPHE_CD8_C8,TRUE
gaBirth,-0.024250193232051926,0.04746217846794706,-0.5109372139003052,0.6093950219503506,NAS_5,Birth_TPHE_CD8_C8,TRUE
voi,0.05042665130237897,0.2169093938467329,0.2324779503925505,0.8161668111617816,NAS_5,Birth_TPHE_CD8_C8,TRUE
anova,NA,NA,NA,0.8120584568009086,NAS_5,Birth_TPHE_CD8_C8,NA
(Intercept),-2.5676560368872257,0.31882355471721874,-8.05353305581394,8.043766183750201e-16,NAS_5,Birth_TPHE_CD8_C9,TRUE
MODVaginal,0.5316471459541464,0.4458703791103905,1.1923805008417456,0.23311208248233792,NAS_5,Birth_TPHE_CD8_C9,TRUE
gaBirth,-0.02304293366605386,0.048972400253202306,-0.47052898258845466,0.6379771326055063,NAS_5,Birth_TPHE_CD8_C9,TRUE
voi,-0.03317438684166487,0.2241466071611694,-0.1480030737998693,0.8823403424189671,NAS_5,Birth_TPHE_CD8_C9,TRUE
anova,NA,NA,NA,0.8817923812872341,NAS_5,Birth_TPHE_CD8_C9,NA
