estimate,std.error,statistic,p.value,term,response,voi,produced_warning
-0.02949,0.01575,-1.872,0.06119,gaBirth,NAS_11,Birth_TPHE_C11,FALSE
-0.06722,0.07333,-0.9166,0.3594,voi,NAS_11,Birth_TPHE_C11,FALSE
NA,NA,NA,0.35598019759768973,anova,NAS_11,Birth_TPHE_C11,NA
5.437,0.06418,84.71,0,log_alpha,NAS_11,Birth_TPHE_C12,FALSE
1.361,0.1256,10.84,0,log_beta,NAS_11,Birth_TPHE_C12,FALSE
0.04766,0.1276,0.3735,0.7088,MODVaginal,NAS_11,Birth_TPHE_C12,FALSE
-0.01443,0.01406,-1.027,0.3046,gaBirth,NAS_11,Birth_TPHE_C12,FALSE
0.0803,0.06262,1.282,0.1997,voi,NAS_11,Birth_TPHE_C12,FALSE
NA,NA,NA,0.20773879824013142,anova,NAS_11,Birth_TPHE_C12,NA
5.439,0.06555,82.98,0,log_alpha,NAS_11,Birth_TPHE_C13,FALSE
1.34,0.1253,10.7,0,log_beta,NAS_11,Birth_TPHE_C13,FALSE
0.04607,0.1308,0.3522,0.7247,MODVaginal,NAS_11,Birth_TPHE_C13,FALSE
-0.02168,0.01326,-1.635,0.102,gaBirth,NAS_11,Birth_TPHE_C13,FALSE
-0.008418,0.06159,-0.1367,0.8913,voi,NAS_11,Birth_TPHE_C13,FALSE
NA,NA,NA,0.8913249169227258,anova,NAS_11,Birth_TPHE_C13,NA
5.44,0.06499,83.7,0,log_alpha,NAS_11,Birth_TPHE_C14,FALSE
1.348,0.1254,10.75,0,log_beta,NAS_11,Birth_TPHE_C14,FALSE
0.07578,0.1356,0.5591,0.5761,MODVaginal,NAS_11,Birth_TPHE_C14,FALSE
-0.01863,0.01373,-1.356,0.175,gaBirth,NAS_11,Birth_TPHE_C14,FALSE
0.05465,0.0662,0.8255,0.4091,voi,NAS_11,Birth_TPHE_C14,FALSE
NA,NA,NA,0.4211858837491449,anova,NAS_11,Birth_TPHE_C14,NA
5.432,0.06274,86.59,0,log_alpha,NAS_11,Birth_TPHE_C15,FALSE
1.383,0.1264,10.94,0,log_beta,NAS_11,Birth_TPHE_C15,FALSE
0.02844,0.1241,0.2292,0.8187,MODVaginal,NAS_11,Birth_TPHE_C15,FALSE
-0.004124,0.01579,-0.2611,0.794,gaBirth,NAS_11,Birth_TPHE_C15,FALSE
0.1267,0.07073,1.791,0.07328,voi,NAS_11,Birth_TPHE_C15,FALSE
NA,NA,NA,0.0800058203499796,anova,NAS_11,Birth_TPHE_C15,NA
5.436,0.06469,84.03,0,log_alpha,NAS_11,Birth_TPHE_C21,FALSE
1.354,0.1255,10.79,0,log_beta,NAS_11,Birth_TPHE_C21,FALSE
0.04682,0.1284,0.3646,0.7154,MODVaginal,NAS_11,Birth_TPHE_C21,FALSE
-0.01196,0.01599,-0.7482,0.4543,gaBirth,NAS_11,Birth_TPHE_C21,FALSE
0.07406,0.07161,1.034,0.301,voi,NAS_11,Birth_TPHE_C21,FALSE
NA,NA,NA,0.30668474994858963,anova,NAS_11,Birth_TPHE_C21,NA
5.435,0.0645,84.26,0,log_alpha,NAS_11,Birth_TPHE_C22,FALSE
1.355,0.1261,10.74,0,log_beta,NAS_11,Birth_TPHE_C22,FALSE
0.01094,0.1342,0.08155,0.935,MODVaginal,NAS_11,Birth_TPHE_C22,FALSE
-0.01306,0.01623,-0.8049,0.4209,gaBirth,NAS_11,Birth_TPHE_C22,FALSE
-0.07452,0.08463,-0.8805,0.3786,voi,NAS_11,Birth_TPHE_C22,FALSE
NA,NA,NA,0.387268538856789,anova,NAS_11,Birth_TPHE_C22,NA
5.439,0.06522,83.4,0,log_alpha,NAS_11,Birth_TPHE_C24,FALSE
1.345,0.1254,10.73,0,log_beta,NAS_11,Birth_TPHE_C24,FALSE
0.04409,0.13,0.3391,0.7345,MODVaginal,NAS_11,Birth_TPHE_C24,FALSE
-0.02417,0.01396,-1.732,0.08333,gaBirth,NAS_11,Birth_TPHE_C24,FALSE
-0.03857,0.0708,-0.5447,0.5859,voi,NAS_11,Birth_TPHE_C24,FALSE
NA,NA,NA,0.59117341112478,anova,NAS_11,Birth_TPHE_C24,NA
5.437,0.0654,83.14,0,log_alpha,NAS_11,Birth_TPHE_C25,FALSE
1.343,0.125,10.74,0,log_beta,NAS_11,Birth_TPHE_C25,FALSE
0.02634,0.1363,0.1932,0.8468,MODVaginal,NAS_11,Birth_TPHE_C25,FALSE
-0.02349,0.01364,-1.722,0.08504,gaBirth,NAS_11,Birth_TPHE_C25,FALSE
0.03724,0.07292,0.5106,0.6096,voi,NAS_11,Birth_TPHE_C25,FALSE
NA,NA,NA,0.6094652792540463,anova,NAS_11,Birth_TPHE_C25,NA
5.439,0.0655,83.03,0,log_alpha,NAS_11,Birth_TPHE_C26,FALSE
1.34,0.1253,10.7,0,log_beta,NAS_11,Birth_TPHE_C26,FALSE
0.04724,0.1331,0.3549,0.7227,MODVaginal,NAS_11,Birth_TPHE_C26,FALSE
-0.02165,0.01523,-1.421,0.1552,gaBirth,NAS_11,Birth_TPHE_C26,FALSE
3.071e-4,0.07912,0.003881,0.9969,voi,NAS_11,Birth_TPHE_C26,FALSE
NA,NA,NA,0.9969034395443309,anova,NAS_11,Birth_TPHE_C26,NA
5.438,0.06499,83.67,0,log_alpha,NAS_11,Birth_TPHE_C27,FALSE
1.347,0.125,10.77,0,log_beta,NAS_11,Birth_TPHE_C27,FALSE
0.06046,0.1316,0.4595,0.6459,MODVaginal,NAS_11,Birth_TPHE_C27,FALSE
-0.02656,0.01484,-1.79,0.07353,gaBirth,NAS_11,Birth_TPHE_C27,FALSE
-0.05914,0.07167,-0.8252,0.4092,voi,NAS_11,Birth_TPHE_C27,FALSE
NA,NA,NA,0.40767785671030976,anova,NAS_11,Birth_TPHE_C27,NA
5.48,0.0595,92.11,0,log_alpha,NAS_11,Discharge_TPHE_C1,FALSE
1.387,0.1194,11.61,0,log_beta,NAS_11,Discharge_TPHE_C1,FALSE
0.09268,0.1204,0.7697,0.4415,MODVaginal,NAS_11,Discharge_TPHE_C1,FALSE
-0.02305,0.01058,-2.178,0.02942,gaBirth,NAS_11,Discharge_TPHE_C1,FALSE
-0.022,0.05745,-0.383,0.7017,voi,NAS_11,Discharge_TPHE_C1,FALSE
NA,NA,NA,0.698336685317179,anova,NAS_11,Discharge_TPHE_C1,NA
5.48,0.05954,92.04,0,log_alpha,NAS_11,Discharge_TPHE_C2,FALSE
1.388,0.1194,11.62,0,log_beta,NAS_11,Discharge_TPHE_C2,FALSE
0.09396,0.1204,0.7805,0.4351,MODVaginal,NAS_11,Discharge_TPHE_C2,FALSE
-0.02436,0.01066,-2.285,0.02231,gaBirth,NAS_11,Discharge_TPHE_C2,FALSE
-0.02916,0.06065,-0.4807,0.6307,voi,NAS_11,Discharge_TPHE_C2,FALSE
NA,NA,NA,0.6304323946575818,anova,NAS_11,Discharge_TPHE_C2,NA
5.479,0.05776,94.86,0,log_alpha,NAS_11,Discharge_TPHE_C3,FALSE
1.417,0.12,11.81,0,log_beta,NAS_11,Discharge_TPHE_C3,FALSE
0.1405,0.1217,1.155,0.2482,MODVaginal,NAS_11,Discharge_TPHE_C3,FALSE
-0.0161,0.01086,-1.483,0.1382,gaBirth,NAS_11,Discharge_TPHE_C3,FALSE
0.1042,0.05866,1.777,0.07564,voi,NAS_11,Discharge_TPHE_C3,FALSE
NA,NA,NA,0.09004014414291583,anova,NAS_11,Discharge_TPHE_C3,NA
5.482,0.05919,92.61,0,log_alpha,NAS_11,Discharge_TPHE_C4,FALSE
1.391,0.1196,11.63,0,log_beta,NAS_11,Discharge_TPHE_C4,FALSE
0.1032,0.1214,0.8504,0.3951,MODVaginal,NAS_11,Discharge_TPHE_C4,FALSE
-0.02316,0.01047,-2.211,0.02702,gaBirth,NAS_11,Discharge_TPHE_C4,FALSE
-0.03657,0.05686,-0.6431,0.5202,voi,NAS_11,Discharge_TPHE_C4,FALSE
NA,NA,NA,0.5193745137734505,anova,NAS_11,Discharge_TPHE_C4,NA
5.478,0.05861,93.46,0,log_alpha,NAS_11,Discharge_TPHE_C6,FALSE
1.403,0.1197,11.72,0,log_beta,NAS_11,Discharge_TPHE_C6,FALSE
0.08347,0.1181,0.7069,0.4796,MODVaginal,NAS_11,Discharge_TPHE_C6,FALSE
-0.02173,0.0104,-2.089,0.03674,gaBirth,NAS_11,Discharge_TPHE_C6,FALSE
0.07176,0.05358,1.339,0.1805,voi,NAS_11,Discharge_TPHE_C6,FALSE
NA,NA,NA,0.20051607618093525,anova,NAS_11,Discharge_TPHE_C6,NA
5.481,0.0591,92.74,0,log_alpha,NAS_11,Discharge_TPHE_C8,FALSE
1.391,0.1196,11.63,0,log_beta,NAS_11,Discharge_TPHE_C8,FALSE
0.09706,0.1201,0.808,0.4191,MODVaginal,NAS_11,Discharge_TPHE_C8,FALSE
-0.02185,0.01083,-2.017,0.04372,gaBirth,NAS_11,Discharge_TPHE_C8,FALSE
-0.03913,0.0594,-0.6587,0.5101,voi,NAS_11,Discharge_TPHE_C8,FALSE
NA,NA,NA,0.509605480839485,anova,NAS_11,Discharge_TPHE_C8,NA
5.477,0.05863,93.42,0,log_alpha,NAS_11,Discharge_TPHE_C9,FALSE
1.398,0.1196,11.7,0,log_beta,NAS_11,Discharge_TPHE_C9,FALSE
0.08425,0.1187,0.7099,0.4778,MODVaginal,NAS_11,Discharge_TPHE_C9,FALSE
-0.0223,0.01045,-2.133,0.03291,gaBirth,NAS_11,Discharge_TPHE_C9,FALSE
-0.06629,0.0636,-1.042,0.2973,voi,NAS_11,Discharge_TPHE_C9,FALSE
NA,NA,NA,0.3045406469658646,anova,NAS_11,Discharge_TPHE_C9,NA
5.481,0.05965,91.89,0,log_alpha,NAS_11,Discharge_TPHE_C10,FALSE
1.385,0.1195,11.6,0,log_beta,NAS_11,Discharge_TPHE_C10,FALSE
0.09182,0.1221,0.7518,0.4522,MODVaginal,NAS_11,Discharge_TPHE_C10,FALSE
-0.0234,0.01059,-2.209,0.02718,gaBirth,NAS_11,Discharge_TPHE_C10,FALSE
-0.006124,0.05098,-0.1201,0.9044,voi,NAS_11,Discharge_TPHE_C10,FALSE
NA,NA,NA,0.9041088803976811,anova,NAS_11,Discharge_TPHE_C10,NA
5.479,0.05921,92.53,0,log_alpha,NAS_11,Discharge_TPHE_C11,FALSE
1.393,0.1194,11.67,0,log_beta,NAS_11,Discharge_TPHE_C11,FALSE
0.09177,0.1193,0.7696,0.4416,MODVaginal,NAS_11,Discharge_TPHE_C11,FALSE
-0.0213,0.01069,-1.993,0.04626,gaBirth,NAS_11,Discharge_TPHE_C11,FALSE
0.05006,0.05497,0.9106,0.3625,voi,NAS_11,Discharge_TPHE_C11,FALSE
NA,NA,NA,0.3741670426562551,anova,NAS_11,Discharge_TPHE_C11,NA
5.474,0.0591,92.63,0,log_alpha,NAS_11,Discharge_TPHE_C12,FALSE
1.4,0.119,11.77,0,log_beta,NAS_11,Discharge_TPHE_C12,FALSE
0.1118,0.1202,0.93,0.3524,MODVaginal,NAS_11,Discharge_TPHE_C12,FALSE
-0.01767,0.01122,-1.574,0.1154,gaBirth,NAS_11,Discharge_TPHE_C12,FALSE
0.07993,0.06042,1.323,0.1859,voi,NAS_11,Discharge_TPHE_C12,FALSE
NA,NA,NA,0.18018526163352577,anova,NAS_11,Discharge_TPHE_C12,NA
5.48,0.05963,91.91,0,log_alpha,NAS_11,Discharge_TPHE_C13,FALSE
1.385,0.1195,11.59,0,log_beta,NAS_11,Discharge_TPHE_C13,FALSE
0.08729,0.1208,0.7227,0.4698,MODVaginal,NAS_11,Discharge_TPHE_C13,FALSE
-0.02312,0.01071,-2.159,0.03085,gaBirth,NAS_11,Discharge_TPHE_C13,FALSE
-0.01211,0.05547,-0.2183,0.8272,voi,NAS_11,Discharge_TPHE_C13,FALSE
NA,NA,NA,0.8271665276050035,anova,NAS_11,Discharge_TPHE_C13,NA
5.482,0.05858,93.59,0,log_alpha,NAS_11,Discharge_TPHE_C14,FALSE
1.399,0.12,11.65,0,log_beta,NAS_11,Discharge_TPHE_C14,FALSE
0.1168,0.1234,0.9464,0.344,MODVaginal,NAS_11,Discharge_TPHE_C14,FALSE
-0.01742,0.012,-1.452,0.1464,gaBirth,NAS_11,Discharge_TPHE_C14,FALSE
0.06551,0.06614,0.9906,0.3219,voi,NAS_11,Discharge_TPHE_C14,FALSE
NA,NA,NA,0.3329045544384549,anova,NAS_11,Discharge_TPHE_C14,NA
5.471,0.0579,94.49,0,log_alpha,NAS_11,Discharge_TPHE_C15,FALSE
1.419,0.1189,11.93,0,log_beta,NAS_11,Discharge_TPHE_C15,FALSE
0.0905,0.1168,0.7745,0.4386,MODVaginal,NAS_11,Discharge_TPHE_C15,FALSE
-0.01504,0.01095,-1.374,0.1695,gaBirth,NAS_11,Discharge_TPHE_C15,FALSE
0.1134,0.06058,1.872,0.06114,voi,NAS_11,Discharge_TPHE_C15,FALSE
NA,NA,NA,0.05524304173847894,anova,NAS_11,Discharge_TPHE_C15,NA
5.478,0.05681,96.44,0,log_alpha,NAS_11,Discharge_TPHE_C17,FALSE
1.427,0.1208,11.82,0,log_beta,NAS_11,Discharge_TPHE_C17,FALSE
0.1004,0.1152,0.8711,0.3837,MODVaginal,NAS_11,Discharge_TPHE_C17,FALSE
0.004169,0.01805,0.231,0.8173,gaBirth,NAS_11,Discharge_TPHE_C17,FALSE
0.1688,0.09362,1.803,0.07134,voi,NAS_11,Discharge_TPHE_C17,FALSE
NA,NA,NA,0.08256302067588306,anova,NAS_11,Discharge_TPHE_C17,NA
5.474,0.05865,93.34,0,log_alpha,NAS_11,Discharge_TPHE_C21,FALSE
1.406,0.1191,11.8,0,log_beta,NAS_11,Discharge_TPHE_C21,FALSE
0.08905,0.1187,0.7502,0.4532,MODVaginal,NAS_11,Discharge_TPHE_C21,FALSE
-0.01166,0.01296,-0.8998,0.3682,gaBirth,NAS_11,Discharge_TPHE_C21,FALSE
0.1009,0.06779,1.488,0.1367,voi,NAS_11,Discharge_TPHE_C21,FALSE
NA,NA,NA,0.13457663544986542,anova,NAS_11,Discharge_TPHE_C21,NA
5.477,0.05987,91.47,0,log_alpha,NAS_11,Discharge_TPHE_C22,FALSE
1.387,0.1195,11.61,0,log_beta,NAS_11,Discharge_TPHE_C22,FALSE
0.08251,0.1202,0.6865,0.4924,MODVaginal,NAS_11,Discharge_TPHE_C22,FALSE
-0.02208,0.01078,-2.048,0.04052,gaBirth,NAS_11,Discharge_TPHE_C22,FALSE
-0.03874,0.06369,-0.6084,0.5429,voi,NAS_11,Discharge_TPHE_C22,FALSE
NA,NA,NA,0.5423683639312529,anova,NAS_11,Discharge_TPHE_C22,NA
5.48,0.05959,91.96,0,log_alpha,NAS_11,Discharge_TPHE_C24,FALSE
1.385,0.1195,11.59,0,log_beta,NAS_11,Discharge_TPHE_C24,FALSE
0.09107,0.1233,0.7387,0.4601,MODVaginal,NAS_11,Discharge_TPHE_C24,FALSE
-0.02333,0.01092,-2.137,0.03261,gaBirth,NAS_11,Discharge_TPHE_C24,FALSE
0.004478,0.06717,0.06667,0.9468,voi,NAS_11,Discharge_TPHE_C24,FALSE
NA,NA,NA,0.9468032707179124,anova,NAS_11,Discharge_TPHE_C24,NA
5.481,0.05962,91.92,0,log_alpha,NAS_11,Discharge_TPHE_C25,FALSE
1.385,0.1195,11.6,0,log_beta,NAS_11,Discharge_TPHE_C25,FALSE
0.0873,0.1216,0.7179,0.4728,MODVaginal,NAS_11,Discharge_TPHE_C25,FALSE
-0.02366,0.01062,-2.227,0.02592,gaBirth,NAS_11,Discharge_TPHE_C25,FALSE
0.006526,0.05678,0.1149,0.9085,voi,NAS_11,Discharge_TPHE_C25,FALSE
NA,NA,NA,0.9084444361369559,anova,NAS_11,Discharge_TPHE_C25,NA
5.48,0.05944,92.19,0,log_alpha,NAS_11,Discharge_TPHE_C26,FALSE
1.387,0.1196,11.6,0,log_beta,NAS_11,Discharge_TPHE_C26,FALSE
0.1023,0.127,0.8052,0.4207,MODVaginal,NAS_11,Discharge_TPHE_C26,FALSE
-0.02246,0.01106,-2.03,0.04239,gaBirth,NAS_11,Discharge_TPHE_C26,FALSE
0.02077,0.06543,0.3175,0.7509,voi,NAS_11,Discharge_TPHE_C26,FALSE
NA,NA,NA,0.7511864603655367,anova,NAS_11,Discharge_TPHE_C26,NA
5.479,0.05939,92.26,0,log_alpha,NAS_11,Discharge_TPHE_C27,FALSE
1.39,0.1194,11.65,0,log_beta,NAS_11,Discharge_TPHE_C27,FALSE
0.1059,0.1217,0.8701,0.3842,MODVaginal,NAS_11,Discharge_TPHE_C27,FALSE
-0.02128,0.01085,-1.96,0.04996,gaBirth,NAS_11,Discharge_TPHE_C27,FALSE
0.04489,0.05874,0.7642,0.4448,voi,NAS_11,Discharge_TPHE_C27,FALSE
NA,NA,NA,0.4479743310669567,anova,NAS_11,Discharge_TPHE_C27,NA
5.464,0.06014,90.87,0,log_alpha,NAS_11,OneYear_TPHE_C1,FALSE
1.43,0.1279,11.18,0,log_beta,NAS_11,OneYear_TPHE_C1,FALSE
0.007192,0.122,0.05897,0.953,MODVaginal,NAS_11,OneYear_TPHE_C1,FALSE
-0.02176,0.01052,-2.068,0.03864,gaBirth,NAS_11,OneYear_TPHE_C1,FALSE
-0.1353,0.06536,-2.07,0.03849,voi,NAS_11,OneYear_TPHE_C1,FALSE
NA,NA,NA,0.048975835944393475,anova,NAS_11,OneYear_TPHE_C1,NA
5.473,0.06382,85.76,0,log_alpha,NAS_11,OneYear_TPHE_C2,FALSE
1.379,0.1274,10.82,0,log_beta,NAS_11,OneYear_TPHE_C2,FALSE
0.05403,0.132,0.4092,0.6824,MODVaginal,NAS_11,OneYear_TPHE_C2,FALSE
-0.0262,0.01098,-2.387,0.01699,gaBirth,NAS_11,OneYear_TPHE_C2,FALSE
9.883e-4,0.06687,0.01478,0.9882,voi,NAS_11,OneYear_TPHE_C2,FALSE
NA,NA,NA,0.9882094202839247,anova,NAS_11,OneYear_TPHE_C2,NA
5.475,0.06106,89.67,0,log_alpha,NAS_11,OneYear_TPHE_C3,FALSE
1.416,0.1277,11.09,0,log_beta,NAS_11,OneYear_TPHE_C3,FALSE
0.01418,0.1245,0.1139,0.9094,MODVaginal,NAS_11,OneYear_TPHE_C3,FALSE
-0.02454,0.01059,-2.318,0.02046,gaBirth,NAS_11,OneYear_TPHE_C3,FALSE
-0.1037,0.06063,-1.71,0.08719,voi,NAS_11,OneYear_TPHE_C3,FALSE
NA,NA,NA,0.09925201164106001,anova,NAS_11,OneYear_TPHE_C3,NA
5.473,0.06315,86.67,0,log_alpha,NAS_11,OneYear_TPHE_C4,FALSE
1.387,0.1274,10.88,0,log_beta,NAS_11,OneYear_TPHE_C4,FALSE
0.06272,0.1257,0.4991,0.6177,MODVaginal,NAS_11,OneYear_TPHE_C4,FALSE
-0.02589,0.01085,-2.385,0.01706,gaBirth,NAS_11,OneYear_TPHE_C4,FALSE
-0.0465,0.06035,-0.7705,0.441,voi,NAS_11,OneYear_TPHE_C4,FALSE
NA,NA,NA,0.44376269769018517,anova,NAS_11,OneYear_TPHE_C4,NA
5.471,0.0628,87.12,0,log_alpha,NAS_11,OneYear_TPHE_C5,FALSE
1.394,0.1275,10.94,0,log_beta,NAS_11,OneYear_TPHE_C5,FALSE
0.05861,0.1248,0.4696,0.6387,MODVaginal,NAS_11,OneYear_TPHE_C5,FALSE
-0.02332,0.01114,-2.094,0.03627,gaBirth,NAS_11,OneYear_TPHE_C5,FALSE
0.0688,0.05746,1.197,0.2312,voi,NAS_11,OneYear_TPHE_C5,FALSE
NA,NA,NA,0.2369617682816615,anova,NAS_11,OneYear_TPHE_C5,NA
5.474,0.06392,85.64,0,log_alpha,NAS_11,OneYear_TPHE_C6,FALSE
1.379,0.1274,10.83,0,log_beta,NAS_11,OneYear_TPHE_C6,FALSE
0.04596,0.132,0.3481,0.7278,MODVaginal,NAS_11,OneYear_TPHE_C6,FALSE
-0.02571,0.0112,-2.296,0.02168,gaBirth,NAS_11,OneYear_TPHE_C6,FALSE
0.01586,0.06949,0.2282,0.8195,voi,NAS_11,OneYear_TPHE_C6,FALSE
NA,NA,NA,0.8199524569663756,anova,NAS_11,OneYear_TPHE_C6,NA
5.473,0.06383,85.75,0,log_alpha,NAS_11,OneYear_TPHE_C8,FALSE
1.379,0.1274,10.82,0,log_beta,NAS_11,OneYear_TPHE_C8,FALSE
0.05387,0.1268,0.4248,0.671,MODVaginal,NAS_11,OneYear_TPHE_C8,FALSE
-0.02607,0.01109,-2.351,0.01874,gaBirth,NAS_11,OneYear_TPHE_C8,FALSE
0.005086,0.05832,0.08721,0.9305,voi,NAS_11,OneYear_TPHE_C8,FALSE
NA,NA,NA,0.9305242992529151,anova,NAS_11,OneYear_TPHE_C8,NA
5.467,0.06139,89.05,0,log_alpha,NAS_11,OneYear_TPHE_C9,FALSE
1.41,0.1279,11.02,0,log_beta,NAS_11,OneYear_TPHE_C9,FALSE
0.03089,0.1233,0.2504,0.8023,MODVaginal,NAS_11,OneYear_TPHE_C9,FALSE
-0.02388,0.01068,-2.236,0.02535,gaBirth,NAS_11,OneYear_TPHE_C9,FALSE
-0.1026,0.0673,-1.525,0.1274,voi,NAS_11,OneYear_TPHE_C9,FALSE
NA,NA,NA,0.14167379083870346,anova,NAS_11,OneYear_TPHE_C9,NA
5.472,0.06376,85.82,0,log_alpha,NAS_11,OneYear_TPHE_C10,FALSE
1.38,0.1273,10.84,0,log_beta,NAS_11,OneYear_TPHE_C10,FALSE
0.05601,0.1263,0.4433,0.6576,MODVaginal,NAS_11,OneYear_TPHE_C10,FALSE
-0.02678,0.01104,-2.425,0.01533,gaBirth,NAS_11,OneYear_TPHE_C10,FALSE
-0.02701,0.06369,-0.4242,0.6714,voi,NAS_11,OneYear_TPHE_C10,FALSE
NA,NA,NA,0.6702384444375127,anova,NAS_11,OneYear_TPHE_C10,NA
5.47,0.06168,88.69,0,log_alpha,NAS_11,OneYear_TPHE_C11,FALSE
1.405,0.1279,10.99,0,log_beta,NAS_11,OneYear_TPHE_C11,FALSE
0.04596,0.1232,0.3729,0.7092,MODVaginal,NAS_11,OneYear_TPHE_C11,FALSE
-0.02656,0.01065,-2.494,0.01263,gaBirth,NAS_11,OneYear_TPHE_C11,FALSE
-0.08841,0.06061,-1.459,0.1446,voi,NAS_11,OneYear_TPHE_C11,FALSE
NA,NA,NA,0.15911647580088173,anova,NAS_11,OneYear_TPHE_C11,NA
5.473,0.06384,85.74,0,log_alpha,NAS_11,OneYear_TPHE_C12,FALSE
1.379,0.1274,10.82,0,log_beta,NAS_11,OneYear_TPHE_C12,FALSE
0.05536,0.128,0.4323,0.6655,MODVaginal,NAS_11,OneYear_TPHE_C12,FALSE
-0.02618,0.01099,-2.383,0.01719,gaBirth,NAS_11,OneYear_TPHE_C12,FALSE
0.002717,0.06822,0.03982,0.9682,voi,NAS_11,OneYear_TPHE_C12,FALSE
NA,NA,NA,0.9682177687383609,anova,NAS_11,OneYear_TPHE_C12,NA
5.474,0.06383,85.76,0,log_alpha,NAS_11,OneYear_TPHE_C13,FALSE
1.379,0.1275,10.82,0,log_beta,NAS_11,OneYear_TPHE_C13,FALSE
0.0553,0.1266,0.4367,0.6623,MODVaginal,NAS_11,OneYear_TPHE_C13,FALSE
-0.02572,0.01114,-2.31,0.0209,gaBirth,NAS_11,OneYear_TPHE_C13,FALSE
-0.01484,0.05963,-0.2489,0.8035,voi,NAS_11,OneYear_TPHE_C13,FALSE
NA,NA,NA,0.8034260383588592,anova,NAS_11,OneYear_TPHE_C13,NA
5.473,0.06382,85.77,0,log_alpha,NAS_11,OneYear_TPHE_C14,FALSE
1.379,0.1274,10.82,0,log_beta,NAS_11,OneYear_TPHE_C14,FALSE
0.05771,0.1321,0.437,0.6621,MODVaginal,NAS_11,OneYear_TPHE_C14,FALSE
-0.02612,0.01101,-2.372,0.01769,gaBirth,NAS_11,OneYear_TPHE_C14,FALSE
0.005374,0.06432,0.08356,0.9334,voi,NAS_11,OneYear_TPHE_C14,FALSE
NA,NA,NA,0.9334881929819684,anova,NAS_11,OneYear_TPHE_C14,NA
5.474,0.06321,86.61,0,log_alpha,NAS_11,OneYear_TPHE_C15,FALSE
1.385,0.1276,10.85,0,log_beta,NAS_11,OneYear_TPHE_C15,FALSE
0.06367,0.1268,0.5021,0.6156,MODVaginal,NAS_11,OneYear_TPHE_C15,FALSE
-0.02728,0.01107,-2.465,0.01372,gaBirth,NAS_11,OneYear_TPHE_C15,FALSE
-0.05145,0.06704,-0.7674,0.4428,voi,NAS_11,OneYear_TPHE_C15,FALSE
NA,NA,NA,0.44580424746061253,anova,NAS_11,OneYear_TPHE_C15,NA
5.474,0.06234,87.8,0,log_alpha,NAS_11,OneYear_TPHE_C16,FALSE
1.397,0.128,10.92,0,log_beta,NAS_11,OneYear_TPHE_C16,FALSE
0.03976,0.1248,0.3186,0.75,MODVaginal,NAS_11,OneYear_TPHE_C16,FALSE
-0.02415,0.0109,-2.215,0.02673,gaBirth,NAS_11,OneYear_TPHE_C16,FALSE
-0.07141,0.06143,-1.162,0.2451,voi,NAS_11,OneYear_TPHE_C16,FALSE
NA,NA,NA,0.2765469671480313,anova,NAS_11,OneYear_TPHE_C16,NA
5.472,0.0607,90.16,0,log_alpha,NAS_11,OneYear_TPHE_C17,FALSE
1.424,0.1287,11.06,0,log_beta,NAS_11,OneYear_TPHE_C17,FALSE
0.03319,0.1206,0.2752,0.7832,MODVaginal,NAS_11,OneYear_TPHE_C17,FALSE
-0.01535,0.01193,-1.286,0.1984,gaBirth,NAS_11,OneYear_TPHE_C17,FALSE
0.1217,0.06702,1.816,0.06944,voi,NAS_11,OneYear_TPHE_C17,FALSE
NA,NA,NA,0.08126365083779985,anova,NAS_11,OneYear_TPHE_C17,NA
5.472,0.06403,85.46,0,log_alpha,NAS_11,OneYear_TPHE_C21,FALSE
1.379,0.1274,10.83,0,log_beta,NAS_11,OneYear_TPHE_C21,FALSE
0.05733,0.1269,0.4518,0.6514,MODVaginal,NAS_11,OneYear_TPHE_C21,FALSE
-0.02524,0.01142,-2.21,0.0271,gaBirth,NAS_11,OneYear_TPHE_C21,FALSE
0.01937,0.06366,0.3043,0.7609,voi,NAS_11,OneYear_TPHE_C21,FALSE
NA,NA,NA,0.7605889262680954,anova,NAS_11,OneYear_TPHE_C21,NA
5.474,0.06372,85.91,0,log_alpha,NAS_11,OneYear_TPHE_C22,FALSE
1.38,0.1273,10.84,0,log_beta,NAS_11,OneYear_TPHE_C22,FALSE
0.0617,0.1282,0.4813,0.6303,MODVaginal,NAS_11,OneYear_TPHE_C22,FALSE
-0.02588,0.011,-2.352,0.01868,gaBirth,NAS_11,OneYear_TPHE_C22,FALSE
0.02196,0.06075,0.3614,0.7178,voi,NAS_11,OneYear_TPHE_C22,FALSE
NA,NA,NA,0.7177550685248926,anova,NAS_11,OneYear_TPHE_C22,NA
5.473,0.06376,85.83,0,log_alpha,NAS_11,OneYear_TPHE_C23,FALSE
1.38,0.1274,10.83,0,log_beta,NAS_11,OneYear_TPHE_C23,FALSE
0.06083,0.1287,0.4725,0.6366,MODVaginal,NAS_11,OneYear_TPHE_C23,FALSE
-0.0257,0.01114,-2.307,0.02104,gaBirth,NAS_11,OneYear_TPHE_C23,FALSE
0.0152,0.05793,0.2624,0.793,voi,NAS_11,OneYear_TPHE_C23,FALSE
NA,NA,NA,0.7940675696971735,anova,NAS_11,OneYear_TPHE_C23,NA
5.473,0.06379,85.81,0,log_alpha,NAS_11,OneYear_TPHE_C24,FALSE
1.379,0.1274,10.82,0,log_beta,NAS_11,OneYear_TPHE_C24,FALSE
