"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"H160SR9G.03",1.95091596736218e-06,0.999621068793516,1.28382710319827e-14,1.8045180901554e-17,7.48283205979511e-08,1.03909672270515e-16,6.10387694367237e-32,3.66960295307525e-13,0.000346700264384414,3.02051974317942e-05,7.16740524273656e-25,1.67748898522249e-36,1.91591105367708e-36
"H160SSLP.03",3.55462071697357e-34,7.54675380217863e-18,2.20636267152368e-08,8.08291759429387e-50,3.30030637599844e-09,0.000133807993120364,8.02039471201945e-21,0.00023929042838946,2.89819930270518e-08,1.87526569059583e-11,6.30846860617368e-19,9.9984660643122e-18,0.999626847213811
"H160STR9.03",0.000141101381007591,0.999857997797515,2.28725022887469e-20,3.07208244593843e-15,6.08568178829545e-11,4.14873846778421e-22,6.34352854600521e-37,1.97158702600249e-19,7.89687482277542e-07,1.11073134875257e-07,1.63935575431411e-29,4.87969364660951e-44,4.7124418962603e-42
"H160STTC.03",0.00147044396023835,0.998529379858561,7.17192920522759e-20,6.11301792981051e-14,2.42942382951375e-11,3.45544847067461e-23,4.99729559787082e-36,2.19598298735777e-20,1.47614062865988e-07,2.85427826831779e-08,2.32486848054404e-28,2.64178276851886e-44,1.66072354908942e-47
"H160SX8G.03",2.57298968108143e-06,1.66211616568413e-07,1.33491028035248e-18,1.08936780597707e-12,7.14063763435869e-15,5.01082188265619e-14,1.7316801684208e-42,1.43272092374977e-07,0.999997117524928,5.35083382412578e-13,2.44118226241691e-34,5.45022019890859e-35,8.51572362636203e-44
"H160T7QM.03",3.51510328655375e-55,2.2788084862161e-33,1.92852275479839e-06,5.04338379986465e-70,9.37268607103358e-14,0.999998071424796,3.21334583566446e-12,3.50790482101018e-11,3.61629014919781e-14,3.81861320151248e-18,2.24273913149452e-19,1.40266705596744e-11,1.18386503798191e-32
"H160TF0K.03",1.44621313546809e-15,3.62907772578979e-05,5.22583101099942e-14,4.44134221513773e-33,5.02509868526436e-13,2.34133035960388e-15,5.34055251432575e-35,5.17766155852169e-08,0.000103684655474991,0.999859972790093,3.28941395510038e-33,8.92371910276822e-35,1.22333038723243e-34
"H160TMKZ.03",3.83463857630048e-64,1.72477168598289e-41,3.00148626675976e-18,1.88523415683247e-75,5.4463711211333e-10,8.54165258774659e-16,9.54022302372812e-12,2.686635005932e-31,8.22144964868318e-30,1.99794203571738e-28,0.999999999445822,4.66075289522225e-25,5.21688370640438e-31
"H160TQ4P.03",5.90326570780445e-69,2.36707261586349e-42,1.99257537914506e-05,5.15091511116204e-84,2.24901575850138e-20,3.93201347873062e-07,5.89304077495843e-05,1.52461125118229e-14,1.03401017797726e-28,3.8481103612437e-23,1.85527465980411e-17,0.999920750637096,3.36507351012108e-37
"H160TY2M.03",5.74838561629996e-29,2.04230000273792e-12,3.03270511057919e-05,6.09172314195767e-51,4.42038639982622e-11,2.26666910654343e-07,1.77497476771143e-22,0.018898187327065,2.23767172817104e-12,0.98107125890643,1.42341827389932e-22,3.94666293006841e-23,4.57255992782991e-15
"H160V646.03",4.95071076422295e-76,4.76813801423789e-46,5.75308409836305e-05,3.17164128203697e-89,3.5589078920951e-14,0.998917832139195,0.000736270853378375,1.62939851498344e-14,1.99587298096561e-21,2.42861658932459e-20,4.69717620342071e-15,0.000288366166386008,9.0436315860117e-29
"H160V9Q7.03",1.18021023461914e-70,7.93775026467226e-44,2.8432802686559e-11,4.1970102455817e-80,8.25615428159318e-12,5.3307658884162e-12,0.99902469913417,6.21079171423013e-25,5.85271748987602e-32,6.6587634731779e-26,0.000975300823463833,3.46298394460757e-13,2.46136821849938e-24
"H160W61G.03",3.96325326479071e-104,6.2600039915896e-72,9.20984070976925e-19,1.58694356092619e-114,2.87500735806574e-21,5.41686104288921e-10,0.999999356678279,5.94809414874044e-36,2.31465933412509e-41,2.72590618227756e-47,5.76450266229631e-07,6.63297688328874e-08,8.20825595906906e-38
"H160WH8Y.03",1.02108920324326e-32,6.92496297464554e-15,0.995312837294933,2.62773145711399e-47,3.89985970064634e-05,0.00184036622956185,9.70858368108061e-14,0.000180380421252285,9.27081771257382e-09,0.00262740808891143,9.7413315490911e-11,1.39313090794515e-19,2.06634074495191e-22
"H160X7TT.03",1.67081697439932e-39,1.39196806829889e-24,1.130994301131e-09,2.41400161470548e-52,9.6157680484483e-27,2.3551391287966e-06,7.92957256161813e-33,0.999997639446738,1.81931861876087e-11,4.26494340259486e-09,2.89712745108852e-40,1.74474170101807e-15,5.58853107239994e-41
"J160RC1C.03",0.00437485476484554,0.995620158400398,3.10370360761614e-20,2.89229291400883e-11,6.55006556509913e-11,2.67364326388751e-23,3.66365601429572e-40,2.78649989089809e-18,4.98587729482657e-06,8.63038074040584e-10,7.84272874765108e-29,3.84730930446229e-44,9.31089694957179e-40
"J160RPPL.03",0.0041868449425849,0.939137414197579,4.8206625257015e-19,0.000642896415597756,1.7009849712183e-10,4.51904599428827e-19,6.05419297194044e-40,6.42453660236916e-15,0.0560328442722133,1.9202761401301e-12,4.28169519056155e-28,1.03827715941968e-39,4.52767053474378e-46
"J160SKQ7.03",1.89721513490446e-05,1.9573304721806e-13,1.05672478721517e-40,0.999981027848408,2.3693667530753e-31,6.85830473052522e-36,1.7412683298333e-65,6.66414248273241e-25,4.74712886099328e-14,1.90878704827891e-30,9.33966470502269e-50,1.59346766349005e-59,1.27935209884179e-67
"J160SS64.03",0.00177828403780707,0.998221281908207,9.48634338964524e-21,1.59694054698303e-13,1.92778261822747e-12,5.05961945833377e-23,4.48390618993425e-39,1.784083485148e-19,4.20676456655034e-07,1.33754419250899e-08,2.74619396527691e-30,8.34159940524419e-45,2.40708380166015e-47
"J160SS9R.03",9.21118620017521e-06,0.999582704472046,1.29973233665886e-17,2.79025478266585e-18,1.72985458910319e-10,3.74503225431393e-18,3.77106217200487e-37,1.78625695388136e-11,0.00038575887488749,2.23252760179096e-05,6.64652460643416e-31,1.58678491419346e-39,8.13040227231711e-35
"J160T21M.03",2.05159076636227e-56,3.55862966556612e-33,0.0003991305596626,5.94957582516764e-72,5.4633356023008e-10,0.999383970319462,0.000216871207631626,1.50606621118943e-13,3.82331014643324e-14,3.38559759740296e-17,7.8339342410377e-13,2.73659378676257e-08,4.57294745922658e-29
"J160T88C.03",8.42246791073417e-70,1.97668953230013e-45,9.55615979331407e-06,4.51957695290204e-88,2.73163629651598e-15,0.000857885551243361,0.999130401590167,1.87414218780062e-16,1.56332220091047e-25,3.90332080201132e-21,1.33482411850117e-13,2.15669865971821e-06,7.68792894067626e-33
"J160TCGS.03",2.21070341244306e-68,1.70272678200799e-41,0.0316555000527172,3.94996813211691e-85,1.88785285422305e-16,0.00050270947901107,0.965321778013411,5.59676323617947e-12,7.19979107729226e-26,1.08127765779343e-19,1.31686962581369e-09,0.00252001113239464,2.08113624776993e-31
"J160TPZ4.03",2.16048566037234e-44,8.50774403235641e-26,0.00234020118475856,1.4403465962117e-59,0.00146209982253954,0.996097340459446,0.000100357033610388,2.36691579365093e-11,3.91655803354125e-11,2.33671764962383e-12,1.43195718752996e-09,2.51680438042026e-12,3.00327253643786e-21
"J160TS0Q.03",4.21481822126754e-41,1.73994928152484e-19,0.987020365756962,2.14588083087238e-61,1.77276647896532e-12,3.52773252031026e-08,1.39614769746244e-14,0.000139773490398108,6.76436070403644e-15,0.0128398254735205,4.2380104602632e-18,2.16012186853364e-16,8.64140557429128e-25
"J160TX8N.03",1.47298864855561e-14,8.65068795042305e-09,1.02832808447442e-10,2.39535413518392e-21,8.66685445949357e-05,9.3077240168036e-10,1.51221872478949e-26,1.96222386093712e-10,0.999913321330784,2.44090916791904e-10,4.09232146208135e-20,6.74981746285419e-25,7.44799915593449e-38
"J160VTDP.03",3.37165370498407e-62,5.06021585418317e-39,9.56841292701974e-14,2.27866772833028e-69,2.32604379927157e-11,9.67654787229514e-13,1.35845729271328e-05,1.31307929933461e-25,1.13335118087093e-29,5.73688881689401e-27,0.999986415402597,1.51956204492129e-13,5.49976447568912e-34
"J160WJ8L.03",1.63110807079244e-51,2.21718768691151e-27,1.44645428183358e-07,3.28021245227138e-60,5.25513527111617e-09,6.32441880078591e-12,5.9461968279786e-07,3.55472754991088e-19,1.75298045979897e-26,3.26372087228387e-17,0.999999255473429,9.9050535662347e-20,2.54173558886906e-29
"J160WMYG.03",1.24567985356331e-66,3.63811372677219e-47,8.53389248087999e-08,1.2023003813718e-80,4.2410307564295e-20,0.999999901644834,2.17113271181956e-12,1.00851594093606e-09,7.29670329572866e-20,3.38929630562717e-25,1.68790789914399e-18,1.20055544767502e-08,4.47572369402238e-40
"K160S7JK.03",8.33775405961229e-28,8.57123434130672e-13,0.00271573017086704,2.27512153104437e-42,0.995970121779651,5.26952450509217e-06,1.19282076295101e-07,3.92728104685192e-09,5.30490888415587e-07,0.00124839800447931,5.98268193949721e-05,1.01573269910721e-17,4.86457192965327e-26
"K160SLMX.03",1.61892885488936e-06,0.000398172211274746,1.24239991349028e-14,4.51171654824188e-14,4.26224152816049e-15,1.79571725495589e-15,1.41799693529653e-41,7.61958507620521e-05,0.999523975933162,3.70758832178363e-08,4.62985204833726e-35,3.15498132670214e-31,1.59885585217555e-44
"K160SLTY.03",2.42425699671324e-15,2.14461771461482e-06,2.4068642465833e-10,1.94571306770307e-31,3.6292164047683e-11,3.92723460713398e-16,1.7767745435789e-27,1.63973916636011e-09,1.51364041988896e-06,0.999996339825145,1.79261442576129e-31,6.66505711245427e-32,7.29228166841695e-43
"K160SP56.03",7.87870643362784e-31,5.13192535110402e-15,7.33425006742901e-07,2.7204384871589e-45,0.999974031485885,5.27883139410258e-09,6.40446239720208e-12,1.17569969959361e-11,2.0367982631478e-07,2.50218061635647e-05,4.30612046554715e-09,5.76445752163514e-20,1.0112962693924e-25
"K160SS48.03",3.90208695167984e-47,7.98899054774149e-32,4.66615781391487e-15,8.11266035990664e-57,4.85619744263456e-08,4.55679522663719e-15,7.50200846371199e-11,1.2257570591865e-25,3.6009684828867e-24,8.03464979880595e-27,0.999999951362996,1.16339854692744e-26,7.73507977328061e-37
"K160SS7Y.03",1.75613890881727e-05,0.999982085221734,3.84236384911493e-20,5.60198697854811e-18,2.99187299320277e-10,1.97345525970278e-22,9.12844150027167e-35,1.52869484483414e-20,8.82590343194946e-08,2.64830956450348e-07,8.39353946438272e-29,1.25187519083033e-43,4.58576369816641e-40
"K160SWK2.03",0.018863482246714,0.981007543886365,5.8681078271602e-22,1.27557619306492e-10,2.66338506800884e-13,1.21489215691128e-21,1.57200346925792e-43,8.5928766752388e-16,0.000128968592009823,5.14708586745966e-09,1.16654850090733e-33,7.61890582716105e-44,4.93379405209221e-43
"K160SWRQ.03",4.98360155802819e-56,4.17112958175536e-28,0.999947716252759,1.05428477709e-72,1.32300673516653e-11,3.66760525352974e-08,4.36031928200218e-06,4.06779991800864e-08,9.01672342565368e-18,4.78430067888407e-05,2.08356227293697e-13,3.05367975820533e-09,1.3064887819962e-31
"K160SYYQ.03",0.000317575346338354,0.999677186532316,6.14281277964139e-18,2.42495018845729e-15,9.66151388975509e-12,5.34045256410692e-21,3.33064987005643e-36,9.85379157096192e-16,4.67771853482915e-06,5.60393146276193e-07,4.00577477204231e-29,3.35653129475239e-40,1.00140565179241e-44
"K160T0PN.03",7.01750973650751e-05,0.999893207367804,2.75029216036833e-18,5.05694179220422e-18,2.21670894063641e-11,1.65747410756944e-19,2.3967772700329e-37,3.44931522635096e-15,3.34048007569675e-05,3.21271190316301e-06,2.92632162921193e-30,5.91506605247996e-40,2.17646522382022e-43
"K160TF1G.03",1.60945692938659e-17,0.000338638486648066,4.88618924712181e-12,1.37093814374014e-36,1.25444478352122e-12,3.79762878917219e-12,8.80559040667081e-30,4.6305479374448e-09,1.53670272096254e-06,0.999659820170145,5.77296524760703e-30,3.68752389288871e-25,1.95808118497667e-32
"K160TGYL.03",9.72856725366628e-24,1.02235483346594e-08,1.40727043644211e-11,4.04850736597926e-37,0.999999911444903,5.55417418304948e-14,1.91590496156864e-12,5.2089899770485e-18,1.77727323144849e-12,5.74932046457762e-09,7.25644065031988e-08,6.75625128521107e-26,2.52470317196487e-20
"K160TQT4.03",1.94086318956889e-15,4.96176428627318e-11,1.18442159488432e-11,8.20927554954527e-23,2.9964472047614e-05,1.17255380417248e-10,7.73230905615731e-25,6.3470575968334e-09,0.999970029002061,1.14325975064288e-13,1.83687571598371e-16,7.65775832279213e-24,1.02818636107571e-28
"K160TSSP.03",5.66551658049169e-80,1.77024399674841e-45,0.000138761851910087,4.4398388435657e-99,1.6255850011371e-20,6.74043605291454e-13,0.999861236227754,2.06001917029282e-19,9.24161378705036e-40,3.95179619114883e-17,1.63908872955745e-13,1.91949750593516e-09,8.79014868499771e-29
"K160VT60.03",1.93005563951571e-64,5.17877337053026e-46,3.08892331732549e-13,4.93134412757254e-71,2.09578342834271e-26,0.992598654708201,1.07639153967153e-21,9.62678108941753e-11,2.43689009098398e-16,2.60130251399261e-31,3.9096160822457e-31,0.00740134519522249,6.74209336128411e-48
"K160W1WM.03",1.55345250772864e-58,1.20335046121571e-37,9.16227587905036e-07,3.72159582020456e-69,2.77374061375929e-10,0.999999065895964,1.73358055903417e-08,2.096724776815e-14,3.45273923224708e-17,2.93802282834836e-23,2.63204876080413e-10,4.24841264878472e-14,7.26192633391857e-21
"K160W4K8.03",1.44547848720318e-70,8.48939636257445e-44,2.99634621559508e-08,3.99026050267085e-82,1.09991048382901e-09,0.00233246177625478,0.997614711215145,2.62042067971406e-22,7.52630978794867e-22,9.44396258630293e-23,5.35649164139585e-08,5.27423803108535e-05,5.07129157524562e-35
"A160QSK4.03",0.416053531562056,6.1386647823553e-07,3.55268263104683e-32,0.583945854083255,6.35629201283324e-24,6.2148658481242e-30,9.89128388508656e-53,2.30216767199241e-21,4.88211449991179e-10,2.35025378545568e-22,2.50366975390618e-42,4.83047323340814e-51,9.54370927308848e-58
"A160R6PN.03",2.23570601908643e-55,5.9829654232926e-39,6.57932634252047e-23,4.0492580340972e-61,2.07267290247751e-07,1.82890718810868e-14,1.03095891857793e-09,2.17890036032698e-33,1.27583909222443e-25,5.17771590232897e-35,0.999999791701732,7.71745024085601e-25,2.98229012969324e-37
"A160RSFM.03",4.51202689541862e-72,7.30016584068341e-47,1.31941447260206e-09,8.60457168217479e-89,2.83532668408383e-28,0.00487454155833973,3.31845156956038e-20,1.1231774978865e-06,5.67270233913612e-20,1.24699406816999e-20,1.97315729630064e-36,0.995124333944748,8.74250539991428e-42
"A160S7N7.03",0.00120440578919482,0.998789797168648,2.47211255575899e-18,2.11364347115769e-16,3.83139759800424e-15,1.62732416952665e-22,1.58198230793869e-43,3.08429220990141e-11,5.56889444266704e-06,2.28116866918532e-07,2.49279372450148e-36,6.724831355842e-43,2.80517476093944e-47
"A160SBCP.03",3.71257376613368e-60,1.66977958306855e-36,1.04183329872997e-08,9.17815189958619e-72,3.32171900638831e-05,0.998038851380299,7.88988252423346e-06,3.30516187934174e-18,3.66207335873766e-15,1.62219372277103e-23,0.001920031128764,1.2790934543455e-14,8.08511111085176e-23
"A160SCZQ.03",3.54495801291476e-16,5.16420525875388e-08,2.8632225407066e-12,1.36638577270346e-25,0.000326464176036179,1.26095647717458e-05,6.35679746628745e-21,3.25755985857428e-13,0.999660874613945,4.84931874728205e-15,1.733634517298e-16,1.25077694941975e-24,1.56248063918152e-39
"A160SN5R.03",0.214552541212581,0.770854415106799,1.41242836004323e-16,4.61946304153932e-08,5.28282068525735e-10,2.84921083119742e-19,1.47425662106343e-38,7.36141401280851e-13,0.0145929727682878,2.41886829136387e-08,3.47559194717444e-25,8.7781108111624e-41,1.92570088415472e-43
"A160SN7K.03",5.19255849190347e-33,1.44314964251877e-18,7.13661513805685e-11,2.38296490569877e-45,0.999844781489526,3.12708687198817e-07,3.11907945924599e-08,8.8925275976167e-17,1.26572109205224e-07,1.00464670927091e-17,0.000154747967516515,6.63083754835077e-20,3.17600459759502e-26
"A160VK4K.03",2.95087436333169e-36,8.97117238837516e-16,0.0188413838276804,1.76813181717941e-53,8.70412202329911e-15,4.36716162584697e-08,1.85037662356209e-16,0.000943751590925414,1.49679983554367e-13,0.980214820907258,7.83274476635012e-25,2.36057419846669e-12,1.27335029188342e-27
"A160VM99.03",1.17402455951472e-70,2.12321318832564e-43,2.11368740734296e-07,3.97847252579993e-86,6.12250819864999e-11,1.09496274930281e-08,0.999980402183462,7.71083434212709e-22,3.05199123075038e-24,4.13600967215943e-20,1.93733291332577e-05,2.10781168774192e-09,1.51634755589955e-27
"B160QV6G.03",0.999243376887331,1.6356462449874e-06,1.94227559703258e-27,0.00075498534465074,8.41080294543704e-22,1.78815435278573e-25,4.66494769998303e-44,5.16499176744654e-18,2.12177292135627e-09,8.87908764445906e-19,1.04007651765807e-36,6.95150460237196e-43,8.40742196929125e-49
"B160S0Q8.03",3.40988858411654e-24,9.11779717435878e-11,4.90255505588655e-07,2.2423127039933e-39,2.17958906881228e-09,1.30571569857185e-09,6.60221032553296e-25,5.13454249185506e-07,9.89949983801381e-07,0.999998002763779,4.75059801469561e-25,1.16312752472027e-25,1.07697879155653e-31
"B160SMPK.03",0.819724901589701,1.00445631486553e-05,1.86091493848033e-28,0.18022743275867,8.57471093694065e-22,4.98937097404977e-25,2.4497647348287e-55,2.72879064692249e-14,3.76210884534353e-05,1.36907524186304e-17,4.81398940352385e-42,2.95654495725034e-49,4.51943286230194e-53
"B160VK3L.03",1.52905870874173e-33,3.8654279828038e-16,0.956566969983638,5.25250498484339e-49,2.29955211441655e-09,0.00132721115174497,4.85322331695528e-12,0.000208168540321147,3.02918115740731e-11,0.0418976479895976,1.57747975796485e-16,6.76932236304715e-17,4.158494718489e-21
"B160W0P2.03",3.64389191612482e-57,1.67760522664116e-31,0.0471088073951326,5.53148852426386e-75,2.0325039565435e-12,0.642100221842729,2.7905008690926e-09,8.9621186729545e-07,5.23215368319076e-13,9.01341282527826e-10,2.92799215014143e-21,0.310790070855873,3.66753561290582e-29
"B160W3YV.03",2.289710052968e-25,1.50578537882077e-15,8.51726910970907e-05,1.12686490993908e-31,0.0552354218933275,0.916477387513694,1.11000712118696e-09,3.276096555759e-07,0.0282016511898826,7.71941058864155e-12,3.79844461839948e-08,1.69252926868976e-13,4.34352211424525e-24
"C160QKGM.03",0.920403668751617,0.0173850258869791,1.34927327408152e-09,0.0619540454245683,9.44904696142215e-08,1.70945055711988e-09,1.02334658947464e-13,1.65923173948766e-08,0.000256243723257714,9.02064066786907e-07,7.88572459677228e-12,1.19191054865773e-14,4.47569427566783e-16
"C160QYLC.03",0.99948881083591,0.000506820863762824,7.1227646673694e-29,4.36813577505497e-06,7.49804623729988e-24,1.05808258208536e-28,1.27656634295318e-53,8.07908813900356e-20,1.64552191376335e-10,6.0853397557388e-17,8.95460571185675e-45,5.81123637426388e-54,1.86372243053456e-61
"C160R1KM.03",0.979395586472345,0.0206037054358836,6.8863357267217e-25,7.07027036201996e-07,4.52161405160152e-19,3.74325764221695e-27,3.17255129958396e-48,2.57852553267696e-20,1.06466643186944e-09,6.89865595326755e-14,2.44771920391332e-39,4.42538142687909e-53,5.56029034678507e-59
"C160R7SL.03",0.00144131212983077,3.22830242752347e-09,3.17876361960941e-35,0.998558684194667,5.10090405662687e-28,7.56185051863622e-33,2.41615148119369e-61,7.7455751937493e-21,4.47200100357641e-10,1.92960424119865e-24,1.24869685068529e-46,4.71575119173833e-56,3.8153715800718e-62
